id,activity_type,date,time_spent
6280655,join_group,"February 19,2022",0
5173798,join_session_live - Scheduled 1:n,"February 16,2022",44.3764433
3043783,join_group,"February 3,2022",0
6626380,join_session_live - Scheduled 1:n,"February 16,2022",44.23277675
4862906,enter_group,"February 19,2022",0
4862906,join_group,"February 19,2022",0
6735668,join_session_live - Scheduled 1:n,"February 19,2022",44.20229294
6510978,join_session_replay - Scheduled 1:n,"January 7,2022",3.542497351
1278042,Live Practice Game,"February 16,2022",1.160403992
1278042,join_group,"February 16,2022",0
6273199,join_group,"February 25,2022",0
3065869,join_session_replay - Scheduled 1:n,"February 25,2022",4.43510747
6749062,join_session_live - Scheduled 1:n,"February 16,2022",44.0874577
1783653,homework,"February 16,2022",2.466413905
4550382,join_session_live - Scheduled Competition,"February 19,2022",59.37593969
5096487,exit_group_section - post_details,"February 16,2022",0
1127366,homework,"January 29,2022",4.535719263
4486715,join_session_replay - Scheduled 1:n,"February 16,2022",27.02675272
990688,join_session_replay - Scheduled 1:n,"January 7,2022",16.4722354
6169154,exit_group_section - post_details,"February 20,2022",0
6169154,exit_group_section - post_details,"February 25,2022",0
8527499,join_session_live - Scheduled 1:n,"January 7,2022",43.91882501
3624561,join_session_live - Scheduled Competition,"February 22,2022",14.76465873
3109572,enter_group,"January 17,2022",0
2479882,join_session_replay - Scheduled 1:n,"February 25,2022",22.63753374
972278,join_group,"February 16,2022",0
5112037,enter_group,"February 16,2022",0
5112037,join_group,"February 16,2022",0
2593389,join_session_live - Scheduled 1:n,"February 22,2022",43.88335506
6272349,join_session_live - Scheduled 1:n,"February 16,2022",43.70910884
5112037,join_session_live - Scheduled Competition,"February 25,2022",50.29409925
1835302,homework,"February 22,2022",3.146936109
3192101,Live Practice Game,"February 19,2022",1.173813641
843947,join_group,"February 19,2022",0
695619,join_session_live - Scheduled 1:n,"February 19,2022",43.64909292
3211228,Live Practice Game,"February 22,2022",0.658545039
3211228,join_session_replay - Scheduled 1:n,"February 16,2022",11.38632602
2025804,Live Practice Game,"February 22,2022",0.182182031
8893923,exit_group_section - post_details,"February 16,2022",0
587548,join_group,"February 16,2022",0
2290241,join_session_live - Scheduled 1:n,"February 16,2022",43.52185275
4542120,Live Practice Game,"February 16,2022",0.217676611
4542120,join_group,"February 16,2022",0
2838768,Live Practice Game,"February 16,2022",1.759601577
2838768,join_session_replay - Scheduled 1:n,"February 16,2022",10.23281796
7666604,exit_group_section - post_details,"February 3,2022",0
7666604,exit_group_section - post_details,"February 11,2022",0
6657800,join_session_replay - Scheduled 1:n,"January 17,2022",7.446144384
8332065,join_session_live - Scheduled 1:n,"February 16,2022",43.42560809
4607383,homework,"February 16,2022",1.165550121
1684989,exit_group_section - post_details,"February 4,2022",0
1684989,exit_group_section - post_details,"February 11,2022",0
1684989,exit_group_section - post_details,"February 14,2022",0
2421602,homework,"February 25,2022",4.96202193
2095341,join_session_live - Scheduled 1:n,"February 16,2022",43.35978422
2421602,join_session_replay - Scheduled 1:n,"February 16,2022",9.029545906
4165374,join_group,"February 16,2022",0
4795750,join_session_live - Scheduled 1:n,"February 16,2022",43.21879487
6066470,join_session_live - Scheduled Competition,"February 19,2022",74.29299833
2254332,join_session_live - Scheduled 1:n,"February 14,2022",43.05743061
1113121,join_session_live - Scheduled 1:n,"February 16,2022",42.99446979
4058086,join_session_live - Scheduled Competition,"February 16,2022",194.7802732
2938408,join_group,"February 16,2022",0
4583603,join_session_replay - Scheduled 1:n,"February 3,2022",2.647833716
2873808,join_group,"February 25,2022",0
8581697,join_session_live - Scheduled 1:n,"February 19,2022",42.96009056
8368964,join_session_live - Scheduled 1:n,"January 20,2022",42.93766606
3426017,homework,"February 19,2022",1.612717334
1760316,Live Practice Game,"February 16,2022",1.449778817
8857297,join_session_live - Scheduled 1:n,"February 16,2022",42.86772834
1760316,join_session_live - Scheduled Competition,"February 16,2022",2.538502347
2667144,exit_group_section - post_details,"February 4,2022",0
6916028,exit_group_section - post_details,"February 20,2022",0
3225533,homework,"February 20,2022",2.592360298
428220,join_session_live - Scheduled 1:n,"February 4,2022",42.77628304
4225953,exit_group_section - post_details,"February 25,2022",0
6815271,Live Practice Game,"January 27,2022",0.485425053
6815271,exit_group_section - post_details,"January 27,2022",0
1672138,join_session_live - Scheduled 1:n,"February 16,2022",42.67854795
6815271,join_session_live - Scheduled Competition,"January 17,2022",8.488375971
6815271,join_session_replay - Scheduled 1:n,"January 29,2022",11.895969
7075116,Live Practice Game,"January 29,2022",1.498425358
7075116,join_session_replay - Scheduled 1:n,"January 29,2022",18.09345717
1012225,exit_group_section - post_details,"January 21,2022",0
5385244,quizon,"February 11,2022",0
7631831,homework,"February 25,2022",1.828403909
7563909,Live Practice Game,"January 28,2022",1.168067971
3376941,join_group,"February 16,2022",0
7743900,homework,"February 3,2022",1.769089043
2970650,join_session_live - Scheduled 1:n,"January 17,2022",42.63490005
3149594,join_session_live - Scheduled 1:n,"January 20,2022",42.61912139
2994146,join_session_live - Scheduled Competition,"February 19,2022",72.79582741
3339405,join_session_replay - Scheduled 1:n,"February 22,2022",12.24418299
3168553,homework,"January 7,2022",2.475693888
7236166,Live Practice Game,"January 17,2022",1.343555021
2396124,exit_group_section - post_details,"January 21,2022",0
2396124,join_session_live - Scheduled Competition,"January 21,2022",34.48182124
5082623,join_group,"February 16,2022",0
232569,quizon,"February 11,2022",0
6445901,join_session_replay - Scheduled 1:n,"February 22,2022",5.017203756
4972714,Live Practice Game,"January 17,2022",0.52536466
4972714,homework,"January 17,2022",2.59012455
4972714,join_group,"January 17,2022",0
4972714,quizon,"January 17,2022",0
1417016,join_group,"February 16,2022",0
5736553,join_session_live - Scheduled 1:n,"February 19,2022",42.36426025
1417016,join_session_replay - Scheduled 1:n,"February 16,2022",20.75164364
1095431,join_session_live - Scheduled 1:n,"February 16,2022",42.32826022
4553059,homework,"January 29,2022",1.979250368
7746048,exit_group_section - post_details,"January 11,2022",0
7746048,exit_group_section - post_details,"February 4,2022",0
7746048,exit_group_section - post_details,"February 16,2022",0
7746048,exit_group_section - post_details,"February 19,2022",0
7746048,exit_group_section - post_details,"February 20,2022",0
1302998,exit_group_section - post_details,"February 16,2022",0
1302998,join_session_replay - Scheduled 1:n,"February 16,2022",15.72915655
8817990,exit_group_section - post_details,"February 19,2022",0
8435341,Live Practice Game,"February 2,2022",1.289176435
8435341,exit_group_section - post_details,"February 3,2022",0
8435341,exit_group_section - post_details,"February 4,2022",0
876586,join_group,"February 25,2022",0
8257745,join_session_live - Scheduled Competition,"February 19,2022",56.88835906
8870623,exit_group_section - post_details,"February 19,2022",0
4175398,homework,"February 16,2022",0.560531623
1612002,Live Practice Game,"February 16,2022",0.218734657
1612002,homework,"February 16,2022",3.67960542
8827007,join_group,"February 20,2022",0
1736566,exit_group_section - post_details,"February 16,2022",0
3397340,join_session_live - Scheduled 1:n,"January 17,2022",42.29718177
2622245,join_session_live - Scheduled Competition,"February 16,2022",7.300260014
6909730,join_session_live - Scheduled 1:n,"January 17,2022",42.28304904
2828330,join_session_live - Scheduled Competition,"January 7,2022",12.0881881
3319805,join_session_replay - Scheduled 1:n,"January 29,2022",24.23358536
3819597,join_group,"January 17,2022",0
3819597,join_session_replay - Scheduled 1:n,"January 17,2022",22.46525832
1429838,join_group,"February 16,2022",0
468209,join_session_live - Scheduled 1:n,"February 16,2022",42.24007643
5219890,exit_group_section - post_details,"January 17,2022",0
5219890,exit_group_section - post_details,"February 20,2022",0
5219890,exit_group_section - post_details,"February 25,2022",0
3678381,homework,"January 29,2022",1.969325714
2197316,enter_group,"February 16,2022",0
8725949,join_session_live - Scheduled Competition,"February 16,2022",76.22904769
8150465,join_group,"February 16,2022",0
1677219,join_session_live - Scheduled 1:n,"February 20,2022",42.22162625
8178328,exit_group_section - post_details,"February 11,2022",0
8178328,exit_group_section - post_details,"February 14,2022",0
4929044,join_session_live - Scheduled Competition,"February 22,2022",13.63510966
8549640,homework,"February 25,2022",0.945961961
8549640,join_session_replay - Scheduled 1:n,"February 25,2022",5.488819987
3116837,join_group,"February 22,2022",0
3874427,exit_group_section - post_details,"February 19,2022",0
7704279,exit_group_section - post_details,"January 28,2022",0
7704279,exit_group_section - post_details,"January 29,2022",0
7704279,exit_group_section - post_details,"February 4,2022",0
7704279,exit_group_section - post_details,"February 11,2022",0
7704279,exit_group_section - post_details,"February 14,2022",0
7704279,exit_group_section - post_details,"February 16,2022",0
7704279,exit_group_section - post_details,"February 20,2022",0
7704279,exit_group_section - post_details,"February 22,2022",0
7704279,quizon,"February 16,2022",0
5203219,join_session_live - Scheduled 1:n,"February 16,2022",42.07334151
8541810,homework,"January 28,2022",1.071645179
8541810,homework,"February 19,2022",3.648650033
1348386,join_session_replay - Scheduled 1:n,"February 16,2022",1.441448423
4649296,join_session_live - Scheduled 1:n,"January 17,2022",41.9177158
922210,join_session_replay - Scheduled 1:n,"January 17,2022",12.54118214
7194845,join_group,"February 2,2022",0
4990925,join_session_live - Scheduled Competition,"January 17,2022",34.56167044
1694150,Live Practice Game,"February 19,2022",1.275460676
1694150,exit_group_section - post_details,"February 19,2022",0
1326095,enter_group,"January 17,2022",0
1326095,exit_group_section - post_details,"January 17,2022",0
1326095,exit_group_section - post_details,"January 20,2022",0
1326095,exit_group_section - post_details,"January 21,2022",0
1326095,exit_group_section - post_details,"February 14,2022",0
1326095,exit_group_section - post_details,"February 20,2022",0
1326095,homework,"January 17,2022",4.764978533
1326095,join_group,"January 17,2022",0
5671550,join_session_live - Scheduled 1:n,"February 16,2022",41.77949892
1326095,join_session_live - Scheduled Competition,"January 17,2022",56.26382012
4809978,join_session_live - Scheduled 1:n,"February 20,2022",41.76848161
3550036,exit_group_section - post_details,"February 16,2022",0
3550036,exit_group_section - post_details,"February 19,2022",0
3550036,exit_group_section - post_details,"February 22,2022",0
3459974,join_session_replay - Scheduled 1:n,"February 25,2022",25.68479498
4044929,Live Practice Game,"February 19,2022",1.000231849
4044929,homework,"February 19,2022",1.100483502
1755278,join_session_live - Scheduled 1:n,"February 16,2022",41.51320872
3653500,exit_group_section - post_details,"February 16,2022",0
3653500,exit_group_section - post_details,"February 19,2022",0
2840616,exit_group_section - post_details,"February 25,2022",0
8431940,exit_group_section - post_details,"February 14,2022",0
2978856,join_group,"February 16,2022",0
7102238,join_session_live - Scheduled 1:n,"February 16,2022",41.41983746
2749644,join_group,"February 11,2022",0
5057059,exit_group_section - post_details,"January 7,2022",0
5057059,exit_group_section - post_details,"January 20,2022",0
5057059,homework,"January 7,2022",0.072169572
5057059,join_group,"January 7,2022",0
5057059,join_session_live - Scheduled Competition,"January 7,2022",65.39979265
5057059,quizon,"January 7,2022",0
6906412,join_session_live - Scheduled 1:n,"February 16,2022",41.2698462
1317365,join_session_live - Scheduled Competition,"February 19,2022",53.54979127
7457106,homework,"February 16,2022",3.905277673
6326915,Live Practice Game,"January 21,2022",1.583778256
6326915,homework,"January 27,2022",1.224226167
3413790,join_session_live - Scheduled Competition,"February 19,2022",187.6033938
638671,join_session_live - Scheduled Competition,"February 19,2022",21.96569031
2600958,join_session_live - Scheduled Competition,"February 20,2022",36.85720449
4876997,join_session_replay - Scheduled 1:n,"February 16,2022",17.91521247
7329731,join_group,"February 22,2022",0
1666745,Live Practice Game,"February 22,2022",1.248486217
1666745,quizon,"February 22,2022",0
109405,exit_group_section - post_details,"February 22,2022",0
7363171,exit_group_section - post_details,"February 19,2022",0
5877669,join_session_live - Scheduled 1:n,"February 16,2022",41.20931754
2896151,exit_group_section - post_details,"February 16,2022",0
4356214,join_session_live - Scheduled 1:n,"February 22,2022",41.12314664
401351,join_session_live - Scheduled Competition,"February 19,2022",99.91390218
388782,exit_group_section - post_details,"February 14,2022",0
388782,exit_group_section - post_details,"February 16,2022",0
388782,exit_group_section - post_details,"February 19,2022",0
4790140,Live Practice Game,"February 16,2022",1.14474229
4790140,homework,"February 16,2022",3.470604138
6012364,exit_group_section - post_details,"February 14,2022",0
6012364,exit_group_section - post_details,"February 19,2022",0
1057625,exit_group_section - post_details,"February 19,2022",0
3196269,enter_group,"February 14,2022",0
3196269,enter_group,"February 22,2022",0
2772556,exit_group_section - post_details,"February 3,2022",0
8768558,join_group,"February 19,2022",0
2033176,exit_group_section - post_details,"January 11,2022",0
121824,join_session_live - Scheduled 1:n,"January 7,2022",41.01968877
7562095,join_session_live - Scheduled Competition,"January 17,2022",17.09589897
2746810,join_session_replay - Scheduled 1:n,"February 4,2022",10.68897038
1567999,join_session_live - Scheduled 1:n,"February 25,2022",40.70296957
7636716,Live Practice Game,"February 16,2022",0.799059003
7636716,homework,"February 16,2022",4.195231873
7636716,join_session_live - Scheduled Competition,"February 16,2022",53.26918639
7636716,quizon,"February 16,2022",0
3825948,join_group,"February 19,2022",0
6065673,join_group,"January 7,2022",0
316077,join_session_live - Scheduled 1:n,"February 16,2022",40.5516671
6065673,join_session_replay - Scheduled 1:n,"January 7,2022",3.683190692
4686935,join_session_live - Scheduled 1:n,"January 17,2022",40.40473653
4855117,Live Practice Game,"January 17,2022",0.72540127
4855117,exit_group_section - post_details,"January 17,2022",0
4855117,join_group,"January 17,2022",0
4855117,join_session_replay - Scheduled 1:n,"January 17,2022",15.74427225
7319863,homework,"February 19,2022",1.002386509
7319863,quizon,"February 19,2022",0
6938790,join_group,"February 14,2022",0
7983650,join_session_live - Scheduled 1:n,"February 22,2022",40.3127467
6907954,join_session_replay - Scheduled 1:n,"February 19,2022",14.12103986
5138897,join_session_live - Scheduled 1:n,"January 17,2022",40.28583939
2487617,homework,"February 19,2022",4.615327213
7781471,Live Practice Game,"February 20,2022",1.887854885
8141909,quizon,"February 25,2022",0
7260107,join_session_live - Scheduled 1:n,"January 7,2022",40.28006716
779869,join_session_live - Scheduled 1:n,"January 17,2022",40.24559586
8546639,join_session_replay - Scheduled 1:n,"February 16,2022",18.77044341
8320222,join_group,"February 11,2022",0
2693083,join_group,"February 16,2022",0
7577317,exit_group_section - post_details,"January 20,2022",0
1699670,Live Practice Game,"February 2,2022",0.119706972
5560415,exit_group_section - post_details,"February 16,2022",0
2622628,join_session_live - Scheduled 1:n,"February 16,2022",40.24276745
5560415,join_session_replay - Scheduled 1:n,"February 16,2022",29.88079579
4237068,join_session_live - Scheduled Competition,"January 28,2022",34.27963524
1538335,quizon,"February 25,2022",0
1362735,join_session_replay - Scheduled 1:n,"February 14,2022",16.42198409
8655796,join_session_replay - Scheduled 1:n,"January 29,2022",26.5038882
8284423,join_group,"February 16,2022",0
4831207,exit_group_section - post_details,"January 17,2022",0
4831207,exit_group_section - post_details,"January 20,2022",0
4831207,exit_group_section - post_details,"January 21,2022",0
4831207,exit_group_section - post_details,"February 14,2022",0
4831207,exit_group_section - post_details,"February 22,2022",0
5635323,exit_group_section - post_details,"February 19,2022",0
690794,homework,"January 17,2022",1.845649271
6056109,join_session_live - Scheduled 1:n,"February 16,2022",40.14768435
2202172,exit_group_section - post_details,"February 16,2022",0
6042587,join_session_live - Scheduled 1:n,"February 16,2022",40.11085912
1222853,exit_group_section - post_details,"February 11,2022",0
2647033,join_session_live - Scheduled 1:n,"February 16,2022",39.9782832
3052476,join_session_live - Scheduled 1:n,"February 16,2022",39.96333153
8395193,join_group,"January 17,2022",0
3121177,homework,"February 14,2022",4.942890813
3488328,join_group,"February 20,2022",0
2178826,join_session_replay - Scheduled 1:n,"February 11,2022",20.61280768
1430708,join_session_live - Scheduled 1:n,"February 20,2022",39.79911772
3414985,exit_group_section - post_details,"February 4,2022",0
353296,exit_group_section - post_details,"January 28,2022",0
353296,exit_group_section - post_details,"January 29,2022",0
353296,exit_group_section - post_details,"February 3,2022",0
353296,exit_group_section - post_details,"February 16,2022",0
353296,exit_group_section - post_details,"February 20,2022",0
353296,exit_group_section - post_details,"February 25,2022",0
353296,homework,"February 3,2022",1.760446672
353296,join_group,"February 16,2022",0
8329756,join_session_live - Scheduled 1:n,"February 22,2022",39.67316498
1682255,exit_group_section - post_details,"January 17,2022",0
8362063,join_session_live - Scheduled Competition,"February 16,2022",22.90465778
3986218,join_session_live - Scheduled 1:n,"February 16,2022",39.62853183
8008041,exit_group_section - post_details,"February 19,2022",0
6138671,Live Practice Game,"February 20,2022",0.733763992
7939753,exit_group_section - post_details,"February 16,2022",0
2417764,quizon,"February 16,2022",0
5026235,exit_group_section - post_details,"February 11,2022",0
8517982,join_group,"January 27,2022",0
5117396,join_session_live - Scheduled 1:n,"February 16,2022",39.44964164
6135429,Live Practice Game,"January 11,2022",1.840443808
6050397,homework,"January 17,2022",0.652165546
7401922,join_session_live - Scheduled 1:n,"February 19,2022",39.32963383
520897,enter_group,"February 14,2022",0
520897,enter_group,"February 16,2022",0
520897,exit_group_section - post_details,"February 11,2022",0
520897,exit_group_section - post_details,"February 14,2022",0
520897,exit_group_section - post_details,"February 16,2022",0
8726268,join_group,"February 16,2022",0
3332820,join_session_live - Scheduled 1:n,"February 19,2022",39.30101561
6488319,join_session_live - Scheduled Competition,"February 16,2022",12.70217374
6146960,quizon,"February 25,2022",0
5050880,join_group,"February 16,2022",0
7121943,exit_group_section - post_details,"January 27,2022",0
1567545,join_session_live - Scheduled Competition,"February 19,2022",52.03999723
5008598,join_session_replay - Scheduled 1:n,"February 14,2022",23.48364802
3907379,enter_group,"February 19,2022",0
309,exit_group_section - post_details,"February 4,2022",0
309,exit_group_section - post_details,"February 19,2022",0
309,join_group,"February 19,2022",0
1435635,join_session_live - Scheduled 1:n,"January 17,2022",39.29979332
1460879,join_session_replay - Scheduled 1:n,"January 28,2022",8.180094756
8147963,join_session_live - Scheduled 1:n,"February 25,2022",39.29369019
7852660,join_session_live - Scheduled 1:n,"January 17,2022",39.2905941
595927,join_session_live - Scheduled 1:n,"February 16,2022",39.22573461
6260296,join_session_live - Scheduled 1:n,"February 3,2022",39.12574685
1935118,join_session_live - Scheduled Competition,"February 16,2022",78.02019084
7125605,quizon,"January 27,2022",0
7480060,exit_group_section - post_details,"February 16,2022",0
7480060,exit_group_section - post_details,"February 22,2022",0
7480060,join_group,"February 16,2022",0
4281978,join_session_live - Scheduled 1:n,"January 7,2022",39.01999216
3385027,join_session_live - Scheduled 1:n,"January 17,2022",38.84473397
5314948,join_session_live - Scheduled Competition,"January 17,2022",50.04096524
7480060,join_session_live - Scheduled 1:n,"February 14,2022",38.80316544
7427311,join_session_replay - Scheduled 1:n,"February 16,2022",28.521269
6182578,exit_group_section - post_details,"January 27,2022",0
2730662,join_session_replay - Scheduled 1:n,"February 16,2022",29.73523138
6798440,Live Practice Game,"February 22,2022",0.891923368
2259884,exit_group_section - post_details,"February 19,2022",0
2259884,join_group,"February 19,2022",0
4568032,join_session_live - Scheduled 1:n,"January 7,2022",38.79242114
1286240,Live Practice Game,"February 11,2022",0.411456975
2320230,exit_group_section - post_details,"January 4,2022",0
51526,join_group,"February 16,2022",0
51526,join_session_replay - Scheduled 1:n,"February 16,2022",5.836981279
131124,exit_group_section - post_details,"February 16,2022",0
131124,exit_group_section - post_details,"February 19,2022",0
6763464,join_session_live - Scheduled 1:n,"February 16,2022",38.69362482
131124,join_session_live - Scheduled Competition,"February 19,2022",52.8600716
131124,quizon,"February 4,2022",0
5488067,quizon,"February 19,2022",0
5410035,join_session_live - Scheduled 1:n,"February 19,2022",38.64212296
4307168,homework,"February 19,2022",0.894316814
679399,exit_group_section - post_details,"January 17,2022",0
4993158,join_session_replay - Scheduled 1:n,"February 16,2022",22.19881505
5752601,exit_group_section - post_details,"February 11,2022",0
4475416,join_session_replay - Scheduled 1:n,"February 25,2022",7.681525499
7635407,enter_group,"February 16,2022",0
7635407,join_group,"February 16,2022",0
399400,join_group,"February 14,2022",0
4869486,join_session_live - Scheduled 1:n,"February 16,2022",38.58932624
3095495,exit_group_section - post_details,"February 19,2022",0
3095495,homework,"February 16,2022",3.569455957
3805755,join_session_live - Scheduled 1:n,"February 16,2022",38.48038366
3095495,join_session_live - Scheduled Competition,"February 19,2022",33.39722756
4616947,join_group,"February 16,2022",0
1723798,exit_group_section - post_details,"January 21,2022",0
1723798,exit_group_section - post_details,"February 16,2022",0
1723798,exit_group_section - post_details,"February 19,2022",0
3409084,join_group,"February 16,2022",0
3409084,join_session_replay - Scheduled 1:n,"February 16,2022",14.22219822
4086397,join_group,"February 11,2022",0
8394196,join_session_live - Scheduled 1:n,"February 16,2022",38.46877058
4086397,join_session_live - Scheduled Competition,"January 7,2022",41.40184658
4086397,join_session_live - Scheduled Competition,"February 16,2022",27.90594813
5494669,Live Practice Game,"January 17,2022",0.597348207
5494669,exit_group_section - post_details,"January 17,2022",0
5494669,join_group,"January 17,2022",0
7287453,homework,"February 16,2022",2.243654225
822739,join_session_live - Scheduled Competition,"February 19,2022",40.92132673
7833811,join_session_live - Scheduled 1:n,"February 16,2022",38.43078868
4483726,exit_group_section - post_details,"February 14,2022",0
1498225,join_session_replay - Scheduled 1:n,"February 19,2022",22.53441623
5478921,exit_group_section - post_details,"January 11,2022",0
5987792,exit_group_section - post_details,"January 20,2022",0
5987792,exit_group_section - post_details,"February 16,2022",0
6842125,join_session_replay - Scheduled 1:n,"January 17,2022",7.527856587
2344635,homework,"February 16,2022",2.978545379
2344635,join_group,"February 16,2022",0
2095717,join_group,"February 16,2022",0
1807363,join_session_live - Scheduled 1:n,"February 19,2022",38.33428828
6747836,exit_group_section - post_details,"January 17,2022",0
6864666,quizon,"January 21,2022",0
3521491,join_group,"February 22,2022",0
524723,join_session_live - Scheduled Competition,"February 19,2022",12.43026011
2245174,homework,"January 4,2022",3.77172393
3924118,join_session_live - Scheduled 1:n,"February 14,2022",38.33232959
2172702,join_group,"February 16,2022",0
2172702,join_session_replay - Scheduled 1:n,"February 16,2022",19.17472405
2172702,quizon,"February 16,2022",0
5951177,join_session_replay - Scheduled 1:n,"February 14,2022",19.86318192
126092,join_session_live - Scheduled Competition,"February 19,2022",63.7537361
5676002,exit_group_section - post_details,"February 16,2022",0
5676002,homework,"February 16,2022",0.698673653
5676002,join_group,"February 16,2022",0
5676002,join_session_live - Scheduled Competition,"February 16,2022",13.77086008
5676002,join_session_replay - Scheduled 1:n,"February 16,2022",20.64012083
7218669,Live Practice Game,"February 19,2022",0.83600461
7218669,exit_group_section - post_details,"February 11,2022",0
8742815,exit_group_section - post_details,"January 20,2022",0
1201278,exit_group_section - post_details,"February 20,2022",0
1201278,exit_group_section - post_details,"February 22,2022",0
3289149,Live Practice Game,"February 16,2022",0.518599806
3289149,homework,"February 16,2022",2.045964965
5309195,join_session_live - Scheduled 1:n,"February 16,2022",38.2984853
4022020,join_session_live - Scheduled 1:n,"February 19,2022",38.22643078
5518263,join_session_live - Scheduled Competition,"February 19,2022",48.38675383
7503323,join_group,"February 20,2022",0
6627627,exit_group_section - post_details,"January 17,2022",0
3933799,join_group,"February 16,2022",0
5547743,join_session_live - Scheduled Competition,"February 25,2022",8.745284099
2691895,join_group,"February 19,2022",0
2915617,join_session_replay - Scheduled 1:n,"February 16,2022",2.184102592
2810141,exit_group_section - post_details,"February 14,2022",0
3968267,join_group,"February 14,2022",0
6036894,Live Practice Game,"February 4,2022",1.347746993
3614821,join_group,"February 11,2022",0
2102435,join_session_live - Scheduled 1:n,"February 16,2022",38.13034941
5712292,join_session_live - Scheduled 1:n,"February 16,2022",37.90457338
8356822,enter_group,"January 28,2022",0
4868509,Live Practice Game,"February 19,2022",1.168101207
4868509,quizon,"February 19,2022",0
5229349,homework,"February 20,2022",4.400589974
7225278,enter_group,"February 19,2022",0
7405887,join_session_replay - Scheduled 1:n,"February 19,2022",17.62301075
981176,exit_group_section - post_details,"February 19,2022",0
981176,join_session_live - Scheduled Competition,"February 25,2022",62.41454566
6105621,join_group,"February 19,2022",0
4445695,Live Practice Game,"February 19,2022",1.833971882
4445695,join_group,"February 19,2022",0
4048786,homework,"February 19,2022",0.730734472
1582974,join_session_live - Scheduled 1:n,"February 16,2022",37.89869861
4048786,join_session_replay - Scheduled 1:n,"February 16,2022",9.005059422
4156187,exit_group_section - post_details,"February 2,2022",0
4156187,exit_group_section - post_details,"February 11,2022",0
1256285,enter_group,"February 19,2022",0
7955331,join_session_replay - Scheduled 1:n,"January 17,2022",13.91323935
234649,exit_group_section - post_details,"January 17,2022",0
1823036,join_session_replay - Scheduled 1:n,"February 19,2022",25.66146616
1738617,join_group,"February 25,2022",0
8014376,homework,"February 16,2022",4.550603724
7613033,enter_group,"February 22,2022",0
7613033,exit_group_section - post_details,"February 2,2022",0
7613033,exit_group_section - post_details,"February 20,2022",0
7613033,exit_group_section - post_details,"February 22,2022",0
7613033,exit_group_section - post_details,"February 25,2022",0
5792301,join_session_live - Scheduled 1:n,"January 17,2022",37.85047533
3748859,exit_group_section - post_details,"February 11,2022",0
3748859,exit_group_section - post_details,"February 19,2022",0
3748859,exit_group_section - post_details,"February 22,2022",0
3748859,exit_group_section - post_details,"February 25,2022",0
8102618,enter_group,"February 16,2022",0
8102618,exit_group_section - post_details,"February 16,2022",0
8102618,homework,"January 20,2022",1.802733104
8102618,join_group,"February 16,2022",0
3893576,join_session_live - Scheduled 1:n,"January 17,2022",37.77906658
532875,join_session_live - Scheduled 1:n,"February 16,2022",37.62560833
4424996,join_session_live - Scheduled 1:n,"January 17,2022",37.60007789
8102618,join_session_live - Scheduled Competition,"February 16,2022",57.36135801
316670,exit_group_section - post_details,"February 4,2022",0
316670,exit_group_section - post_details,"February 22,2022",0
7892564,Live Practice Game,"February 16,2022",1.078561481
7588813,homework,"February 16,2022",4.563165619
136344,join_session_live - Scheduled 1:n,"February 19,2022",37.59721556
372860,exit_group_section - post_details,"January 11,2022",0
372860,exit_group_section - post_details,"January 17,2022",0
3663598,join_session_live - Scheduled 1:n,"January 27,2022",37.46148323
1466137,exit_group_section - post_details,"February 25,2022",0
4793970,exit_group_section - post_details,"January 29,2022",0
145851,quizon,"February 25,2022",0
4007906,exit_group_section - post_details,"January 17,2022",0
4007906,join_group,"January 17,2022",0
289021,join_session_replay - Scheduled 1:n,"February 16,2022",2.263342672
3231180,enter_group,"February 19,2022",0
3430292,Live Practice Game,"February 14,2022",1.785835691
8059304,join_session_replay - Scheduled 1:n,"February 25,2022",19.63234503
998282,join_session_replay - Scheduled 1:n,"February 19,2022",15.46908295
3029365,join_session_replay - Scheduled 1:n,"February 19,2022",10.1806771
3403680,join_group,"February 22,2022",0
8081933,Live Practice Game,"February 25,2022",0.87681915
8081933,exit_group_section - post_details,"February 25,2022",0
3364010,join_session_live - Scheduled 1:n,"February 16,2022",37.35593586
8081933,join_session_live - Scheduled Competition,"February 19,2022",71.14132042
8081933,quizon,"February 19,2022",0
6091695,join_session_live - Scheduled 1:n,"February 19,2022",37.30000284
556803,join_group,"February 16,2022",0
706624,homework,"January 17,2022",4.874502128
6999117,exit_group_section - post_details,"February 16,2022",0
6999117,exit_group_section - post_details,"February 25,2022",0
6999117,join_group,"February 16,2022",0
3656379,join_session_live - Scheduled 1:n,"February 16,2022",37.21854592
8160047,exit_group_section - post_details,"February 11,2022",0
2915506,exit_group_section - post_details,"February 14,2022",0
2915506,join_group,"February 16,2022",0
745426,join_session_live - Scheduled 1:n,"February 16,2022",37.0665674
3067823,join_group,"January 21,2022",0
7265191,quizon,"January 27,2022",0
8422194,join_session_live - Scheduled 1:n,"February 16,2022",37.06576724
509492,join_group,"February 16,2022",0
7331792,homework,"January 17,2022",1.632040049
7331792,quizon,"January 17,2022",0
5028845,quizon,"January 29,2022",0
8498986,join_session_replay - Scheduled 1:n,"January 29,2022",4.801691593
4520510,exit_group_section - post_details,"February 16,2022",0
4520510,quizon,"February 16,2022",0
560806,join_session_live - Scheduled 1:n,"February 25,2022",37.04401221
320635,exit_group_section - post_details,"February 16,2022",0
320635,homework,"February 16,2022",0.947755753
1649160,homework,"January 29,2022",3.934220132
